Employee_ID,Age,Gender,Country,Industry,Work_Mode,Work_Hours_Per_Week,Stress_Level,Sleep_Hours,Productivity_Score,Physical_Activity_Hours,Mental_Health_Support_Access,Burnout_Risk
EMP_1283,27,Non-binary,Canada,Healthcare,On-site,45,7,5.9673912986797415,80,0.26256818809906046,Yes,Medium
EMP_1284,26,Male,Germany,Education,Remote,53,5,5.934573151027353,48,3.7673874533095466,No,Medium
EMP_1285,26,Male,Singapore,Manufacturing,Hybrid,42,1,7.854348960060718,80,6.95888357678569,Yes,Low
EMP_1286,44,Male,UK,Finance,On-site,53,9,5.8371387381549,49,2.525950931191334,Yes,High
EMP_1287,30,Female,UK,Retail,Remote,55,4,6.720059220211277,42,9.577041070064872,No,High
EMP_1288,56,Female,UK,Education,On-site,31,1,8.770879214790813,49,0.3016137150683895,No,Low
EMP_1289,41,Female,Canada,Retail,Hybrid,45,10,5.951597329692849,85,9.580871875874228,No,High
EMP_1290,56,Non-binary,Brazil,Manufacturing,Hybrid,30,8,8.853330518649118,76,2.1676386801040004,Yes,Medium
EMP_1291,39,Male,Australia,Manufacturing,Hybrid,40,7,6.597061909655043,93,0.48822041925369986,Yes,Medium
EMP_1292,38,Non-binary,Germany,Finance,Remote,64,8,5.654558407793379,73,2.924740332235575,Yes,Medium
EMP_1293,45,Female,Germany,Finance,Remote,58,9,7.724444986147153,96,7.862823072902253,Yes,High
EMP_1294,24,Non-binary,Singapore,Healthcare,Hybrid,46,2,7.129297761551281,66,7.524420064480531,No,Low
EMP_1295,53,Male,India,Education,Remote,57,10,7.015816313064027,70,2.0884041642279207,No,High
EMP_1296,56,Male,USA,Education,Hybrid,58,9,6.077538087377961,75,1.9679013359179942,Yes,High
EMP_1297,59,Female,France,Finance,Remote,32,2,7.1205435405425375,75,6.4257991580454075,No,Low
EMP_1298,34,Female,India,Manufacturing,Hybrid,39,6,4.51884333509398,73,4.580826896757305,No,Low
EMP_1299,46,Non-binary,Brazil,Finance,On-site,43,3,7.262517684141725,83,7.922899533309023,No,Low
EMP_1300,30,Female,France,Manufacturing,Hybrid,41,1,8.556699040223265,47,0.24132778692553591,No,Low
EMP_1301,25,Female,Germany,Manufacturing,Hybrid,59,7,4.881485562969152,78,6.104118607605711,Yes,Low
EMP_1302,35,Male,Brazil,Finance,Remote,61,7,6.511869740447333,65,7.306720122398759,No,Low
EMP_1303,58,Female,France,Tech,Remote,61,5,5.950432223022335,40,9.93386112028669,No,Medium
EMP_1304,55,Female,Singapore,Education,Remote,61,6,5.186735159304561,40,6.787816942368469,No,Medium
EMP_1305,32,Male,Singapore,Retail,Remote,55,8,4.536550695580917,83,2.3184515654996627,Yes,Medium
EMP_1306,24,Male,Japan,Manufacturing,Remote,30,6,5.582996899609437,47,1.0818619488003878,No,Low
EMP_1307,49,Non-binary,Australia,Manufacturing,Remote,31,1,6.709148061536311,95,6.409167746440754,Yes,Low
EMP_1308,50,Female,Singapore,Tech,On-site,46,5,8.37896445816224,73,5.2318306751821595,Yes,Low
EMP_1309,30,Male,Germany,Retail,Hybrid,59,7,5.172742588251394,51,8.991452884450164,No,Medium
EMP_1310,24,Non-binary,USA,Healthcare,Hybrid,36,4,7.353271310963448,58,7.26608021181275,No,Medium
EMP_1311,46,Non-binary,UK,Tech,Hybrid,56,10,7.263569903940418,62,5.097424500426206,Yes,High
EMP_1312,55,Female,Japan,Retail,On-site,38,7,9.00635555208793,90,4.035894707651476,Yes,High
EMP_1313,33,Female,UK,Tech,Hybrid,51,8,7.685237757276576,54,4.043746995708203,Yes,High
EMP_1314,30,Non-binary,Australia,Manufacturing,On-site,63,5,7.7543193916364554,61,2.2630428615123455,Yes,Medium
EMP_1315,36,Male,France,Education,On-site,30,5,7.83916047966148,68,0.17325971755697056,No,High
EMP_1316,46,Non-binary,Canada,Tech,On-site,38,2,5.8909215816169676,83,5.749105882071062,Yes,Low
EMP_1317,26,Female,Singapore,Healthcare,Hybrid,49,7,6.312612971703471,94,2.124147325232152,No,High
EMP_1318,32,Male,USA,Finance,On-site,48,9,8.340241794724886,50,2.083269177280415,No,High
EMP_1319,55,Male,Australia,Retail,Hybrid,33,5,4.539040172807022,85,1.253812286764805,Yes,Medium
EMP_1320,45,Non-binary,UK,Tech,Hybrid,38,9,6.181226713351443,68,1.8959549017669275,No,High
EMP_1321,36,Female,Japan,Tech,Remote,51,8,5.4030288857656,70,0.31789149555137675,Yes,Low
EMP_1322,59,Non-binary,Singapore,Healthcare,Remote,47,10,7.281092850447125,99,6.74231449748532,Yes,High
EMP_1323,29,Non-binary,Germany,Education,On-site,41,9,6.4940696976266565,46,4.013971163126943,Yes,High
EMP_1324,26,Non-binary,Singapore,Tech,On-site,38,1,7.751164569986461,89,5.615245987731451,No,Low
EMP_1325,47,Male,Japan,Tech,Hybrid,35,1,6.869205807146343,95,6.3695761802079955,No,Low
EMP_1326,39,Male,Japan,Education,On-site,48,2,5.144689215635593,40,9.724845622761592,Yes,Low
EMP_1327,27,Female,Canada,Healthcare,On-site,36,7,5.20015883288498,90,0.6826586585550098,No,High
EMP_1328,58,Female,Singapore,Retail,Hybrid,45,10,6.992741777633098,75,4.17917684831438,No,High
EMP_1329,34,Non-binary,Singapore,Retail,On-site,34,5,6.074638039319646,81,2.4589793352648104,No,Low
EMP_1330,49,Non-binary,Canada,Tech,On-site,45,4,6.360839376667182,87,4.767119318568142,No,High
EMP_1331,26,Non-binary,Brazil,Education,Hybrid,30,1,8.126098506146937,100,9.204723006138881,No,Low
EMP_1332,34,Female,Brazil,Tech,Hybrid,48,5,7.9108392122406626,95,7.239842652481513,Yes,Low
EMP_1333,38,Male,France,Finance,Remote,46,4,9.15728060869283,64,6.6194958647989335,No,High
EMP_1334,53,Male,Brazil,Retail,Hybrid,55,10,6.620397346311923,79,4.412458764311774,No,High
EMP_1335,50,Non-binary,India,Manufacturing,Remote,51,10,6.230624038656561,59,6.711124983744359,Yes,High
EMP_1336,24,Non-binary,Singapore,Finance,On-site,37,7,7.501826757314691,67,0.3237537727440809,No,Medium
EMP_1337,55,Non-binary,USA,Tech,Hybrid,62,10,6.32704663691203,96,5.862386720298945,No,High
EMP_1338,48,Non-binary,Singapore,Healthcare,Hybrid,31,1,6.366326664369115,61,5.537765625992482,No,Low
EMP_1339,34,Female,India,Retail,Hybrid,59,9,6.757478087281797,83,3.4664043196319283,Yes,High
EMP_1340,54,Male,India,Manufacturing,On-site,49,3,8.983298746980255,74,2.015141254241084,No,Low
EMP_1341,27,Non-binary,UK,Finance,Remote,47,8,7.844758966154352,100,8.07555550999301,No,High
EMP_1342,45,Female,Singapore,Retail,On-site,39,9,7.97058448273342,53,0.5386211445509648,Yes,High
EMP_1343,40,Non-binary,Australia,Education,On-site,53,9,8.929425204169895,65,0.6967286442358778,Yes,High
EMP_1344,37,Non-binary,India,Healthcare,Hybrid,33,2,8.08303955209039,97,4.405217439841466,No,Low
EMP_1345,49,Male,USA,Finance,Remote,33,6,5.642313267837955,46,2.5255454740860506,Yes,Medium
EMP_1346,54,Non-binary,Canada,Education,On-site,42,4,8.06485883696936,46,7.454524135070204,Yes,High
EMP_1347,34,Male,France,Tech,Hybrid,54,9,8.217105828538308,93,6.34190076921191,Yes,High
EMP_1348,46,Male,UK,Education,On-site,42,4,7.782237823231714,55,7.725347961266315,No,High
EMP_1349,57,Male,Canada,Finance,On-site,47,6,6.7654697514485385,64,3.2467895633780106,No,High
EMP_1350,48,Female,UK,Finance,Hybrid,53,9,7.655598047202101,51,7.405189396178674,Yes,High
EMP_1351,59,Female,USA,Tech,Hybrid,31,8,6.975712334442824,45,8.62303236026399,Yes,Medium
EMP_1352,28,Male,Japan,Education,Remote,62,7,5.82629394850186,81,3.452744944185717,Yes,Medium
EMP_1353,26,Non-binary,Singapore,Education,On-site,48,10,6.124439625597811,44,3.398958211618334,Yes,High
EMP_1354,52,Male,Germany,Tech,Hybrid,38,4,7.844467382679138,99,8.999514039064263,No,Medium
EMP_1355,44,Non-binary,Australia,Education,Hybrid,57,6,5.913015784692589,87,0.4979025318770913,Yes,High
EMP_1356,31,Male,Canada,Retail,Remote,64,9,6.026135747828483,43,3.5018940573084434,No,High
EMP_1357,53,Non-binary,Singapore,Tech,Remote,39,2,7.904061351981631,65,1.1867249207180408,Yes,Low
EMP_1358,51,Female,Australia,Healthcare,Hybrid,30,8,7.1605468754381265,62,0.28980590249976235,No,Medium
EMP_1359,52,Non-binary,Japan,Finance,Remote,50,9,7.692631980625274,49,1.1286941764682212,No,High
EMP_1360,39,Male,Germany,Healthcare,Hybrid,38,1,5.525178476136177,79,4.3124579118027695,Yes,Low
EMP_1361,57,Female,Australia,Retail,On-site,44,9,7.659315408922916,51,6.869560692277908,No,High
EMP_1362,23,Non-binary,Australia,Retail,Remote,64,10,6.2079662213071085,62,2.8928242444196295,No,High
EMP_1363,35,Non-binary,Canada,Manufacturing,On-site,34,3,5.779739217342586,56,8.496753074011247,No,Low
EMP_1364,34,Non-binary,Brazil,Manufacturing,On-site,51,10,6.393586129359644,64,4.3761562873835,Yes,High
EMP_1365,50,Non-binary,Germany,Manufacturing,On-site,52,10,8.634477948312973,64,9.682280509617435,No,High
EMP_1366,33,Non-binary,Singapore,Tech,Hybrid,36,5,6.56265503806127,56,9.541556694437,No,Low
EMP_1367,23,Female,Japan,Education,On-site,52,7,9.641668854745522,59,7.73276222666815,Yes,High
EMP_1368,53,Female,Germany,Retail,On-site,54,5,4.525386274302224,69,9.324054961466182,Yes,Medium
EMP_1369,34,Female,USA,Healthcare,On-site,56,10,5.1444664972223055,69,7.070960761611116,No,High
EMP_1370,48,Female,Brazil,Healthcare,Hybrid,35,3,8.58902228457467,53,8.955831899911814,No,Low
EMP_1371,38,Male,USA,Healthcare,On-site,63,10,8.89072547098688,76,2.364737173663065,Yes,High
EMP_1372,52,Female,Japan,Healthcare,On-site,38,2,5.963851315373928,52,3.454202001767986,Yes,Low
EMP_1373,55,Non-binary,Canada,Manufacturing,Remote,62,10,7.082672340067425,59,7.529300660048616,No,High
EMP_1374,45,Non-binary,Canada,Healthcare,Hybrid,35,7,7.854627902203932,87,4.245612382065572,No,Medium
EMP_1375,56,Female,Japan,Education,On-site,60,10,6.724749175162294,76,8.37327433824518,Yes,High
EMP_1376,27,Non-binary,UK,Manufacturing,Remote,63,10,7.1798405096653335,79,8.77638871587775,Yes,High
EMP_1377,40,Female,Japan,Healthcare,Hybrid,58,8,7.013119615891828,46,2.9972948472092487,No,High
EMP_1378,51,Non-binary,Brazil,Tech,Hybrid,43,2,5.222263624416651,40,8.234508081895735,No,Low
EMP_1379,28,Male,India,Finance,Hybrid,44,2,6.586406456845578,61,1.5426427106515006,Yes,Low
EMP_1380,31,Male,Canada,Finance,Hybrid,37,8,7.014838114163839,80,3.3419671153684902,No,High
EMP_1381,53,Female,France,Finance,Hybrid,55,5,7.123746200929667,98,5.179649511213889,No,Low
EMP_1382,55,Female,Brazil,Manufacturing,Hybrid,50,4,4.923392669657091,41,2.2644376210389217,No,Low
EMP_1383,49,Female,Brazil,Healthcare,On-site,57,6,7.904432679464813,82,5.792678295751993,No,Medium
EMP_1384,36,Non-binary,Brazil,Retail,On-site,33,1,7.155392383475314,79,5.786950787176465,Yes,Low
EMP_1385,51,Female,Australia,Retail,On-site,45,5,5.73353653438992,54,2.0690289485090574,Yes,Medium
EMP_1386,58,Male,Brazil,Retail,On-site,51,9,9.158877080828383,98,7.956413448854567,No,High
EMP_1387,50,Non-binary,Canada,Manufacturing,Remote,41,9,6.584098502057417,53,6.3164448941149685,No,High
EMP_1388,43,Female,India,Education,On-site,45,3,6.662023141294084,85,3.1776050682495427,No,Low
EMP_1389,25,Non-binary,India,Tech,Hybrid,58,7,7.770051094229592,64,2.3218478347029192,No,Low
EMP_1390,41,Non-binary,Brazil,Tech,On-site,47,10,9.260801365083829,84,8.787501388344936,Yes,High
EMP_1391,53,Female,USA,Finance,On-site,39,1,7.817247515253427,51,8.357422452246526,No,Low
EMP_1392,57,Non-binary,Canada,Finance,Hybrid,47,10,7.991331804032645,92,2.297606748555263,No,High
EMP_1393,25,Male,Canada,Retail,On-site,30,1,5.798053761411523,77,0.3560522651650877,Yes,Low
EMP_1394,48,Male,Germany,Retail,On-site,50,10,7.104351642444604,57,8.045325957431238,Yes,High
EMP_1395,38,Non-binary,Singapore,Finance,On-site,30,6,6.361285928594109,59,6.155085552650431,No,Medium
EMP_1396,33,Female,UK,Healthcare,Remote,44,9,7.844955817659131,100,1.008820280534597,Yes,High
EMP_1397,43,Non-binary,UK,Education,On-site,33,5,7.95635895461191,97,5.873582062188952,Yes,High
EMP_1398,38,Male,USA,Education,Hybrid,49,9,8.959875419823929,100,4.521826853616942,No,High
EMP_1399,31,Non-binary,UK,Education,Hybrid,39,3,4.409989699733043,68,7.745503274736915,No,Low
EMP_1400,22,Non-binary,Germany,Education,On-site,52,6,6.243306205220416,40,2.0908484215873004,Yes,Medium
EMP_1401,43,Male,Japan,Finance,On-site,63,6,8.56029873310245,48,4.531567443050265,No,Low
EMP_1402,47,Non-binary,UK,Tech,On-site,62,10,5.318164183680978,57,1.5624411425191675,Yes,High
EMP_1403,39,Non-binary,Canada,Finance,Hybrid,63,6,7.966781239472406,57,9.575272278108466,Yes,Medium
EMP_1404,35,Female,Japan,Education,Hybrid,39,8,8.360800600977699,93,7.787381569251641,Yes,High
EMP_1405,50,Female,UK,Finance,Remote,49,5,6.965992185560248,77,7.367224265013965,No,Low
EMP_1406,33,Male,Canada,Education,Remote,30,1,5.2942423754121695,83,6.9020666502080195,No,Low
EMP_1407,57,Male,Canada,Manufacturing,Remote,42,4,6.854176386159715,91,4.233364424663817,Yes,Low
EMP_1408,56,Male,Brazil,Retail,Hybrid,30,1,8.750417604950467,100,9.232824157031448,Yes,Low
EMP_1409,33,Female,India,Tech,Remote,34,4,8.8468208503065,60,0.7291701192700539,No,Medium
EMP_1410,28,Male,USA,Manufacturing,On-site,45,8,7.249456452133229,72,8.032590716789517,Yes,Low
EMP_1411,50,Male,Germany,Healthcare,On-site,44,8,5.827314773542287,61,2.152327321057327,Yes,Low
EMP_1412,32,Male,Australia,Finance,Hybrid,57,5,9.086076632859292,100,3.2402795563384803,No,Medium
EMP_1413,54,Female,Singapore,Healthcare,Remote,60,10,7.985107454931651,71,5.1942972896730835,No,High
EMP_1414,27,Non-binary,UK,Finance,On-site,52,8,5.906188037587754,79,7.826550110555796,No,Low
EMP_1415,36,Male,UK,Retail,Hybrid,46,10,7.411022765368609,66,8.385349076537366,No,High
EMP_1416,53,Non-binary,Japan,Manufacturing,Remote,63,9,7.35609817717379,44,5.837322501601249,Yes,High
EMP_1417,32,Male,Japan,Retail,On-site,42,10,6.235845878140531,61,4.030354889346852,No,High
EMP_1418,44,Non-binary,Singapore,Education,Remote,43,10,7.4177281776576525,77,9.4650242140321,No,High
EMP_1419,47,Female,UK,Retail,Hybrid,40,7,8.327424205748658,95,2.4652129583936833,Yes,Medium
EMP_1420,55,Female,France,Retail,Remote,57,6,6.644500961482913,40,8.030945758806354,Yes,Medium
EMP_1421,55,Male,Germany,Education,Hybrid,61,8,8.449922909905665,47,6.120496214481532,Yes,Low
EMP_1422,50,Non-binary,UK,Finance,Remote,64,10,4.893574516815804,45,3.768950168852138,No,High
EMP_1423,25,Female,India,Education,On-site,60,10,9.661920391745038,59,0.013679843635368005,Yes,High
EMP_1424,38,Male,Singapore,Manufacturing,Hybrid,46,5,7.068821523975618,87,4.465993013486268,No,High
EMP_1425,56,Male,France,Retail,Hybrid,38,2,8.287625193764347,50,2.767199975422993,Yes,Low
EMP_1426,34,Female,Germany,Education,Hybrid,39,1,7.262333783841647,59,1.043466133255606,No,Low
EMP_1427,36,Female,UK,Retail,Remote,37,4,6.011772859771628,73,0.7515856533808485,Yes,Low
EMP_1428,50,Male,Australia,Manufacturing,Remote,50,6,6.956348051608595,84,3.47558327311602,No,Low
EMP_1429,50,Non-binary,Brazil,Healthcare,On-site,42,8,4.708634778518492,61,6.147573887406486,No,Medium
EMP_1430,32,Non-binary,India,Manufacturing,Hybrid,34,5,7.826064316855372,78,8.375193153647736,Yes,Medium
EMP_1431,53,Non-binary,Australia,Tech,Hybrid,35,5,7.232517494373784,89,1.835632449473269,Yes,Low
EMP_1432,23,Male,Japan,Tech,Remote,59,5,6.770131409838107,53,4.2464397130904965,No,Low
EMP_1433,35,Female,Japan,Tech,Remote,60,7,7.903239485290765,83,3.9195614014215217,Yes,Low
EMP_1434,41,Male,UK,Retail,On-site,46,10,7.045027913911832,89,5.133940092085156,No,High
EMP_1435,43,Female,Japan,Finance,On-site,40,9,7.728195846739089,89,8.095872708095529,No,High
EMP_1436,32,Non-binary,India,Finance,Remote,49,10,8.154779894656173,83,5.536452179992349,No,High
EMP_1437,48,Non-binary,Germany,Finance,Hybrid,38,4,6.340926232605522,62,8.466549135022941,Yes,Low
EMP_1438,24,Female,Canada,Retail,On-site,31,1,5.99750766112981,74,5.185517560689777,No,Low
EMP_1439,38,Female,USA,Manufacturing,Remote,30,1,4.932927910297037,66,6.038473651812715,No,Low
EMP_1440,49,Male,Singapore,Finance,Remote,33,6,7.14707295859343,89,4.373832424929898,No,Medium
EMP_1441,50,Non-binary,Germany,Healthcare,Hybrid,54,8,7.542516746140826,91,8.230955802956338,No,Low
EMP_1442,42,Male,Canada,Tech,Remote,32,8,5.411661521813152,56,9.238272063646527,Yes,Low
EMP_1443,37,Male,France,Manufacturing,Remote,38,6,8.70445581763402,73,6.3914473812314565,Yes,Medium
EMP_1444,58,Male,India,Tech,On-site,51,3,6.013197434376731,90,8.207824491729038,No,Low
EMP_1445,41,Non-binary,Australia,Finance,Remote,52,3,4.475799889929399,40,0.5900333399910029,Yes,Low
EMP_1446,27,Male,Canada,Manufacturing,Remote,41,10,8.793787479870792,61,9.061117514466575,Yes,High
EMP_1447,40,Male,India,Education,On-site,39,1,4.632382000018192,41,1.8892506683912458,No,Low
EMP_1448,26,Male,Brazil,Healthcare,Hybrid,63,10,8.15701452806011,69,2.5652042732580793,Yes,High
EMP_1449,24,Male,Australia,Finance,Hybrid,39,2,7.865343425051023,79,0.5333006820674624,Yes,Low
EMP_1450,22,Male,Japan,Finance,On-site,59,4,7.383464921463853,44,9.65400116974059,Yes,Medium
EMP_1451,59,Male,Japan,Healthcare,On-site,51,7,6.3726700621401235,82,8.520108494883763,Yes,Low
EMP_1452,36,Non-binary,Australia,Healthcare,Hybrid,35,2,7.603356753430693,57,9.131846040910839,Yes,Low
EMP_1453,55,Male,France,Education,Hybrid,31,1,8.25818184844546,77,8.47216167760015,Yes,Low
EMP_1454,56,Female,France,Finance,Hybrid,59,10,5.8170274042294325,51,4.795305527212888,No,High
EMP_1455,46,Male,France,Retail,Hybrid,31,4,8.17164840757538,58,9.240819340907635,Yes,Low
EMP_1456,45,Male,Canada,Finance,Hybrid,61,10,8.117049414324693,100,9.694728204271883,No,High
EMP_1457,33,Non-binary,Singapore,Tech,On-site,45,4,7.351661309105866,41,5.025669767893976,No,Medium
EMP_1458,39,Non-binary,Canada,Manufacturing,Remote,41,9,6.354430146302665,77,1.7562478132883819,No,High
EMP_1459,36,Female,UK,Manufacturing,Hybrid,30,7,8.122548837818531,100,6.586225089630943,Yes,Low
EMP_1460,37,Female,USA,Tech,Hybrid,37,1,7.6099755473950275,62,9.754382898535706,Yes,Low
EMP_1461,48,Non-binary,Australia,Manufacturing,Remote,42,3,5.78084840416652,42,8.72146859858875,No,Low
EMP_1462,29,Non-binary,Germany,Healthcare,Remote,44,6,6.559173029478102,46,8.618151761459075,No,Medium
EMP_1463,46,Male,USA,Manufacturing,Remote,37,7,7.982865926104839,100,9.338180168072821,No,Medium
EMP_1464,38,Non-binary,Brazil,Manufacturing,Remote,39,3,7.137496740521013,63,8.93952260552547,Yes,Low
EMP_1465,50,Female,Canada,Tech,Remote,34,3,8.30317947333439,79,7.762816640182929,Yes,Low
EMP_1466,29,Male,Canada,Education,Remote,48,10,6.590023965221924,97,7.1827283216182725,Yes,High
EMP_1467,36,Female,India,Manufacturing,On-site,40,6,5.80012564930228,61,2.6476717374475434,No,Low
EMP_1468,48,Male,USA,Retail,Remote,49,8,9.632323138732085,79,6.213400214284492,Yes,Low
EMP_1469,28,Non-binary,India,Manufacturing,Remote,49,8,4.9829259007042115,68,5.214886217058895,Yes,High
EMP_1470,24,Female,Germany,Education,On-site,50,6,6.400192483118003,40,8.619440915809912,No,High
EMP_1471,50,Male,India,Tech,Remote,47,5,7.335697600839981,73,4.91712573490072,Yes,High
EMP_1472,45,Male,USA,Education,Hybrid,39,3,8.183300669773253,48,1.277427635426891,No,Low
EMP_1473,24,Non-binary,Australia,Tech,Hybrid,63,9,7.7757392422507134,49,0.04972485322349174,Yes,High
EMP_1474,41,Non-binary,Brazil,Healthcare,Remote,55,8,9.773510805931455,61,6.778731204686652,No,High
EMP_1475,36,Non-binary,Canada,Tech,On-site,59,10,6.8588818568102425,54,5.4990838712716155,Yes,High
EMP_1476,46,Female,Germany,Healthcare,Hybrid,38,8,5.952420086379368,40,3.3096290435844833,No,Medium
EMP_1477,51,Male,Canada,Healthcare,On-site,60,6,6.736364770940261,71,1.6897215003789035,Yes,Medium
EMP_1478,35,Non-binary,UK,Tech,Hybrid,33,5,6.616028164778771,97,4.667153224039021,No,Low
EMP_1479,28,Female,Brazil,Retail,Remote,35,1,6.918045823251832,61,1.0028647247890565,No,Low
EMP_1480,38,Female,Singapore,Finance,On-site,43,1,5.821014252520865,76,3.361084892211431,Yes,Low
EMP_1481,41,Female,India,Tech,On-site,33,2,7.940867245900428,93,3.7921190623563437,Yes,Low
EMP_1482,57,Non-binary,Japan,Manufacturing,On-site,55,10,7.444996251203451,66,4.656186948379622,No,High
EMP_1483,30,Non-binary,USA,Retail,Hybrid,46,8,5.483343005111067,88,4.666207513388469,Yes,High
EMP_1484,59,Male,Canada,Retail,Hybrid,48,3,8.161630091044701,95,2.5700564347427726,No,Low
EMP_1485,43,Male,India,Manufacturing,Hybrid,35,1,6.026222155618594,47,8.502109816019876,No,Low
EMP_1486,23,Non-binary,Germany,Finance,Remote,58,4,5.580621397234854,55,3.555435062567456,Yes,High
EMP_1487,45,Female,Canada,Retail,Hybrid,40,10,7.104794444705979,50,2.2958730889251635,Yes,High
EMP_1488,29,Female,Singapore,Healthcare,Remote,45,3,4.890587860720828,80,1.7580988341059023,Yes,Low
EMP_1489,32,Female,Brazil,Finance,On-site,59,10,7.707403659852698,93,3.225783945033356,No,High
EMP_1490,34,Male,Brazil,Manufacturing,On-site,54,10,4.0,41,0.6755288297753437,No,High
EMP_1491,38,Female,Canada,Finance,Remote,40,6,5.764764772013635,69,0.3290752298097166,Yes,High
EMP_1492,29,Male,Germany,Tech,Hybrid,36,9,8.890164785305494,61,6.051421968028677,No,High
EMP_1493,42,Male,Brazil,Finance,Remote,55,5,6.176008948992018,61,6.1914713604919,No,Medium
EMP_1494,39,Female,Brazil,Healthcare,On-site,51,10,6.386097753752442,55,5.2958820263828965,Yes,High
EMP_1495,51,Female,Singapore,Tech,On-site,54,10,8.528398064956525,79,7.6228519523172436,No,High
EMP_1496,39,Non-binary,USA,Education,Remote,48,10,6.048563673913218,76,0.3915054427707798,No,High
EMP_1497,52,Non-binary,Germany,Manufacturing,Hybrid,60,10,7.916125817667372,75,9.359731082094676,No,High
EMP_1498,59,Female,Germany,Manufacturing,Hybrid,55,4,8.409025798071186,54,0.9506512325706051,Yes,Low
EMP_1499,53,Male,Australia,Finance,Remote,52,10,7.574236376979884,97,6.740229943935936,Yes,High
EMP_1500,32,Male,Australia,Retail,Remote,42,2,5.2661232124428885,59,1.333965889408093,No,Low
